id	language	context	target	complexity	lang	train	context_tokenized	target_tokenized
es_435	spanish	Si detecta algún dispositivo inusual o anormal en el equipo, añadidos, reparaciones mal hechas, no realice transacciones y notifique a la entidad financiera a la mayor brevedad posible.	realice	0.2	es	False	Si|detecta|algún|dispositivo|inusual|o|anormal|en|el|equipo|,|añadidos|,|reparaciones|mal|hechas|,|no|realice|transacciones|y|notifique|a|la|entidad|financiera|a|la|mayor|brevedad|posible|.	realice
es_436	spanish	El ingreso de una persona, de una familia o de una empresa, e incluso del Estado, es la cantidad de dinero que ésta recibe por realizar una actividad determinada remunerable (negocio, trabajo, venta de productos, etc.	recibe	0.1	es	False	El|ingreso|de|una|persona|,|de|una|familia|o|de|una|empresa|,|e|incluso|de|el|Estado|,|es|la|cantidad|de|dinero|que|ésta|recibe|por|realizar|una|actividad|determinada|remunerable|(|negocio|,|trabajo|,|venta|de|productos|,|etc|.	recibe
es_437	spanish	En esta lista se deben incluir la casa, los alquileres, los servicios, alimentación, vestuario y otros gastos obvios.	vestuario	0.2	es	False	En|esta|lista|se|deben|incluir|la|casa|,|los|alquileres|,|los|servicios|,|alimentación|,|vestuario|y|otros|gastos|obvios|.	vestuario
es_438	spanish	Se otorga sobre vehículos del año, 0 kilómetros, nuevos, de agencias reconocidas.	otorga	0.25	es	False	Se|otorga|sobre|vehículos|de|el|año|,|0|kilómetros|,|nuevos|,|de|agencias|reconocidas|.	otorga
es_439	spanish	Posiblemente sea mejor cambiar el auto por otro más barato o usar un medio de transporte alternativo, en vez de dejar que el acreedor recupere el auto, lo que dañaría tus antecedentes crediticios.	cambiar	0.2	es	False	Posiblemente|sea|mejor|cambiar|el|auto|por|otro|más|barato|o|usar|un|medio|de|transporte|alternativo|,|en|vez|de|dejar|que|el|acreedor|recupere|el|auto|,|lo|que|dañaría|tus|antecedentes|crediticios|.	cambiar
es_440	spanish	Los pagos electrónicos son aquellas transacciones en que se utilizan canales electrónicos para realizar pagos monetarios sin el empleo de efectivo como medio de pago.	canales	0.35	es	False	Los|pagos|electrónicos|son|aquellas|transacciones|en|que|se|utilizan|canales|electrónicos|para|realizar|pagos|monetarios|sin|el|empleo|de|efectivo|como|medio|de|pago|.	canales
es_441	spanish	Los intereses corresponden a pagos que se realizan por la utilización de dinero por un cierto plazo.	pagos	0.25	es	False	Los|intereses|corresponden|a|pagos|que|se|realizan|por|la|utilización|de|dinero|por|un|cierto|plazo|.	pagos
es_442	spanish	Los principales delitos de este tipo son el tráfico de influencias, el fraude, el lavado de dinero, el cohecho, la quiebra fraudulenta y la estafa.	influencias	0.6	es	False	Los|principales|delitos|de|este|tipo|son|el|tráfico|de|influencias|,|el|fraude|,|el|lavado|de|dinero|,|el|cohecho|,|la|quiebra|fraudulenta|y|la|estafa|.	influencias
es_443	spanish	Éste, está probado, no se tiene con el simple ahorro, o al menos con éste aquél es lento y no con la celeridad que quizás se desea, al fin y al cabo la vida es bastante corta y llena de permanentes riesgos y contingencias que es necesario enfrentar permanentemente.	aquél	0.475	es	False	Éste|,|está|probado|,|no|se|tiene|con|el|simple|ahorro|,|o|a|el|menos|con|éste|aquél|es|lento|y|no|con|la|celeridad|que|quizás|se|desea|,|a|el|fin|y|a|el|cabo|la|vida|es|bastante|corta|y|llena|de|permanentes|riesgos|y|contingencias|que|es|necesario|enfrentar|permanentemente|.	aquél
es_444	spanish	No va a saber exactamente lo que cuesta cada uno de sus gastos mensuales (por ejemplo, los servicios), pero debe ser un estimativo bastante realista.	mensuales	0.175	es	False	No|va|a|saber|exactamente|lo|que|cuesta|cada|uno|de|sus|gastos|mensuales|(|por|ejemplo|,|los|servicios|)|,|pero|debe|ser|un|estimativo|bastante|realista|.	mensuales
es_445	spanish	Este impuesto siempre está incorporado en el precio de las boletas de compras y ventas.	compras	0.275	es	False	Este|impuesto|siempre|está|incorporado|en|el|precio|de|las|boletas|de|compras|y|ventas|.	compras
es_446	spanish	Control centralizado de cuentas: verificar el detalle de todas las cuentas (tanto corrientes como de ahorro) en una sola pantalla.	corrientes	0.35	es	False	Control|centralizado|de|cuentas|:|verificar|el|detalle|de|todas|las|cuentas|(|tanto|corrientes|como|de|ahorro|)|en|una|sola|pantalla|.	corrientes
es_447	spanish	Un ejemplo sería ahorrar al menos $5 000 cada año para invertir para la jubilación.	invertir	0.225	es	False	Un|ejemplo|sería|ahorrar|a|el|menos|$5|000|cada|año|para|invertir|para|la|jubilación|.	invertir
es_448	spanish	Los bancos usan varios métodos para calcular los intereses y le toca a usted aprender cómo su banco computa estos cargos:	cargos	0.5	es	False	Los|bancos|usan|varios|métodos|para|calcular|los|intereses|y|le|toca|a|usted|aprender|cómo|su|banco|computa|estos|cargos|:	cargos
es_449	spanish	Por ejemplo, cuando se invierte en una casa y se habita disfrutando de esta y además se puede obtener rentabilidad financiera en caso de venta o arriendo.	invierte	0.375	es	False	Por|ejemplo|,|cuando|se|invierte|en|una|casa|y|se|habita|disfrutando|de|esta|y|además|se|puede|obtener|rentabilidad|financiera|en|caso|de|venta|o|arriendo|.	invierte
es_450	spanish	Las cifras también muestran un incremento en la capitalización de la compañía a través del aumento de acciones, superávit de capital y utilidades retenidas.	muestran	0.15	es	False	Las|cifras|también|muestran|un|incremento|en|la|capitalización|de|la|compañía|a|través|de|el|aumento|de|acciones|,|superávit|de|capital|y|utilidades|retenidas|.	muestran
es_451	spanish	Por cada $100 de ingresos, la empresa gana $3.80 de utilidad neta.	gana	0.15	es	False	Por|cada|$100|de|ingresos|,|la|empresa|gana|$3.80|de|utilidad|neta|.	gana
es_452	spanish	La jerarquía de necesidades de Maslow (pirámide de Maslow) consta de 5 niveles: Los cuatro primeros niveles pueden ser agrupados como necesidades del déficit (Deficit needs); el nivel superior se le denomina como una necesidad del ser (being needs).	agrupados	0.2	es	False	La|jerarquía|de|necesidades|de|Maslow|(|pirámide|de|Maslow|)|consta|de|5|niveles|:|Los|cuatro|primeros|niveles|pueden|ser|agrupados|como|necesidades|de|el|déficit|(|Deficit|needs|)|;|el|nivel|superior|se|le|denomina|como|una|necesidad|de|el|ser|(|being|needs|)|.	agrupados
es_453	spanish	Sobre el particular, dicen que las personas dentro de una multitud son arrastradas a hacer cosas que solas no lo harían y, citan lo siguiente:	arrastradas	0.3	es	False	Sobre|el|particular|,|dicen|que|las|personas|dentro|de|una|multitud|son|arrastradas|a|hacer|cosas|que|solas|no|lo|harían|y|,|citan|lo|siguiente|:	arrastradas
es_454	spanish	El crédito de los ciudadanos en las cosas más nimias no debe ser esclavizado y dependiente de una multitud de oficiales subalternos de las rentas.	dependiente	0.375	es	False	El|crédito|de|los|ciudadanos|en|las|cosas|más|nimias|no|debe|ser|esclavizado|y|dependiente|de|una|multitud|de|oficiales|subalternos|de|las|rentas|.	dependiente
es_455	spanish	Los que ahorran piden que se les pague un precio por postergar su consumo, y los que demandan el dinero ahorrado (piden un crédito) para hacer una inversión están dispuestos a pagar un precio por ese dinero con tal de no perder la oportunidad de invertir y sacar un mayor resultado.	demandan	0.4	es	False	Los|que|ahorran|piden|que|se|les|pague|un|precio|por|postergar|su|consumo|,|y|los|que|demandan|el|dinero|ahorrado|(|piden|un|crédito|)|para|hacer|una|inversión|están|dispuestos|a|pagar|un|precio|por|ese|dinero|con|tal|de|no|perder|la|oportunidad|de|invertir|y|sacar|un|mayor|resultado|.	demandan
es_456	spanish	La última columna indica la diferencia favorable entre los flujos de ingresos por exportaciones menos los flujos de egresos por el pago de importaciones.	flujos	0.5	es	False	La|última|columna|indica|la|diferencia|favorable|entre|los|flujos|de|ingresos|por|exportaciones|menos|los|flujos|de|egresos|por|el|pago|de|importaciones|.	flujos
es_457	spanish	Pero si eso ocurre habitualmente, tienes un flujo de fondos negativo y tu presupuesto está desequilibrado.	habitualmente	0.2	es	False	Pero|si|eso|ocurre|habitualmente|,|tienes|un|flujo|de|fondos|negativo|y|tu|presupuesto|está|desequilibrado|.	habitualmente
es_458	spanish	En virtud de estas y otras reflexiones fue que se diseñó este capítulo en el marco del Libro Maestro de la cual forma parte sustantiva.	diseñó	0.15	es	False	En|virtud|de|estas|y|otras|reflexiones|fue|que|se|diseñó|este|capítulo|en|el|marco|de|el|Libro|Maestro|de|la|cual|forma|parte|sustantiva|.	diseñó
es_459	spanish	Afiliación: Están relacionadas con el desarrollo afectivo del individuo, son las necesidades de asociación, participación y aceptación en el grupo de trabajo, entre estas se encuentran: la amistad, el afecto y el amor.	relacionadas	0.325	es	False	Afiliación|:|Están|relacionadas|con|el|desarrollo|afectivo|de|el|individuo|,|son|las|necesidades|de|asociación|,|participación|y|aceptación|en|el|grupo|de|trabajo|,|entre|estas|se|encuentran|:|la|amistad|,|el|afecto|y|el|amor|.	relacionadas
es_460	spanish	Antivirus es un programa informático específicamente diseñado para detectar y eliminar virus; el uso correcto permite el bloqueo infranqueable de los virus y demás códigos maliciosos.	bloqueo	0.3	es	False	Antivirus|es|un|programa|informático|específicamente|diseñado|para|detectar|y|eliminar|virus|;|el|uso|correcto|permite|el|bloqueo|infranqueable|de|los|virus|y|demás|códigos|maliciosos|.	bloqueo
es_461	spanish	En esta coyuntura surge el dinero que es casi un concepto abstracto, por lo simbólico, de allí la dificultad para algunos de definirlo y más para comprenderlo.	definirlo	0.4	es	False	En|esta|coyuntura|surge|el|dinero|que|es|casi|un|concepto|abstracto|,|por|lo|simbólico|,|de|allí|la|dificultad|para|algunos|de|definir|lo|y|más|para|comprender|lo|.	definir|lo
es_462	spanish	Estas alternativas permiten rendimientos más reducidos, mientras los de plazo definido consideran pago de intereses.	consideran	0.4	es	False	Estas|alternativas|permiten|rendimientos|más|reducidos|,|mientras|los|de|plazo|definido|consideran|pago|de|intereses|.	consideran
es_463	spanish	Los segundos enfatizan en la dependencia y pérdida de identidad cultural que traen las nuevas prácticas y costumbre foráneas.	dependencia	0.45	es	False	Los|segundos|enfatizan|en|la|dependencia|y|pérdida|de|identidad|cultural|que|traen|las|nuevas|prácticas|y|costumbre|foráneas|.	dependencia
es_464	spanish	Para la operación óptima de dicha infraestructura ha sido necesaria la inversión de cifras millonarias de dinero para la compra, actualización y mantenimiento de equipo, redes de comunicación y software, con el fin de mantener los servicios operando las 24 horas de todos los días del año.	millonarias	0.275	es	False	Para|la|operación|óptima|de|dicha|infraestructura|ha|sido|necesaria|la|inversión|de|cifras|millonarias|de|dinero|para|la|compra|,|actualización|y|mantenimiento|de|equipo|,|redes|de|comunicación|y|software|,|con|el|fin|de|mantener|los|servicios|operando|las|24|horas|de|todos|los|días|de|el|año|.	millonarias
es_465	spanish	Es cierto que mis padres no tenían los medios financieros para que fuera a la universidad cuando terminé la secundaria, pero fue mi miedo lo que me impidió hacerlo.	impidió	0.25	es	False	Es|cierto|que|mis|padres|no|tenían|los|medios|financieros|para|que|fuera|a|la|universidad|cuando|terminé|la|secundaria|,|pero|fue|mi|miedo|lo|que|me|impidió|hacer|lo|.	impidió
es_466	spanish	Con frecuencia en el país la gente se queja del alto costo de vida, especialmente en los últimos tiempos, y esto porque los productos de uso inmediato, así como muchos de los servicios esenciales, aumentan su valor constantemente.	aumentan	0.175	es	False	Con|frecuencia|en|el|país|la|gente|se|queja|de|el|alto|costo|de|vida|,|especialmente|en|los|últimos|tiempos|,|y|esto|porque|los|productos|de|uso|inmediato|,|así|como|muchos|de|los|servicios|esenciales|,|aumentan|su|valor|constantemente|.	aumentan
es_467	spanish	Esto es, la entrega del cheque no libera jurídicamente al deudor ni, consecuentemente extingue su débito.	jurídicamente	0.575	es	False	Esto|es|,|la|entrega|de|el|cheque|no|libera|jurídicamente|a|el|deudor|ni|,|consecuentemente|extingue|su|débito|.	jurídicamente
es_468	spanish	Si alguno de los rubros mencionados en estas tablas no involucra efectivo, entonces no debe considerarse para la elaboración del estado financiero.	tablas	0.375	es	False	Si|alguno|de|los|rubros|mencionados|en|estas|tablas|no|involucra|efectivo|,|entonces|no|debe|considerar|se|para|la|elaboración|de|el|estado|financiero|.	tablas
es_469	spanish	El precio de los bienes o servicios es determinado por el comprador ya que, al ser único, posee el poder de mercado y los numerosos oferentes deben adaptarse a sus exigencias.	adaptarse	0.275	es	False	El|precio|de|los|bienes|o|servicios|es|determinado|por|el|comprador|ya|que|,|a|el|ser|único|,|posee|el|poder|de|mercado|y|los|numerosos|oferentes|deben|adaptar|se|a|sus|exigencias|.	adaptar|se
es_470	spanish	Si existe igualdad fiscal todos los ciudadanos tendrán constante necesidad de reunirse y de obrar en asuntos que a todos interesa y eso basta para conservar un nexo entre ellos.	igualdad	0.15	es	False	Si|existe|igualdad|fiscal|todos|los|ciudadanos|tendrán|constante|necesidad|de|reunir|se|y|de|obrar|en|asuntos|que|a|todos|interesa|y|eso|basta|para|conservar|un|nexo|entre|ellos|.	igualdad
es_471	spanish	Es cierto que algunas cuentas 401(k) te permiten pedir dinero prestado, pero hacerlo enlentece el ritmo de crecimiento de la cuenta.	ritmo	0.4	es	False	Es|cierto|que|algunas|cuentas|401(|k|)|te|permiten|pedir|dinero|prestado|,|pero|hacer|lo|enlentece|el|ritmo|de|crecimiento|de|la|cuenta|.	ritmo
es_472	spanish	En la actualidad, los impuestos que recauda el fisco permiten financiar gasto e inversiones y actividades de bien general en beneficio de los habitantes del territorio.	gasto	0.35	es	False	En|la|actualidad|,|los|impuestos|que|recauda|el|fisco|permiten|financiar|gasto|e|inversiones|y|actividades|de|bien|general|en|beneficio|de|los|habitantes|de|el|territorio|.	gasto
es_473	spanish	Son diferentes las teorías psicológicas y psicosociales que sugieren la manera de llegar al cambio de las actitudes, las cuales afortunadamente no discrepan de manera preocupante.	psicológicas	0.4	es	False	Son|diferentes|las|teorías|psicológicas|y|psicosociales|que|sugieren|la|manera|de|llegar|a|el|cambio|de|las|actitudes|,|las|cuales|afortunadamente|no|discrepan|de|manera|preocupante|.	psicológicas
es_474	spanish	¡Cuánto más sencillo sería aceptar dinero de quien tuviere un aparato de televisión que necesitara reparación, y luego comprar sus comestibles y otros artículos con ese dinero!	tuviere	0.35	es	False	¡|Cuánto|más|sencillo|sería|aceptar|dinero|de|quien|tuviere|un|aparato|de|televisión|que|necesitara|reparación|,|y|luego|comprar|sus|comestibles|y|otros|artículos|con|ese|dinero|!	tuviere
es_475	spanish	Su audiencia hasta este punto había sido muy cortés y receptiva, y había estado muy contenta con el material que ella había mostrado.	cortés	0.225	es	False	Su|audiencia|hasta|este|punto|había|sido|muy|cortés|y|receptiva|,|y|había|estado|muy|contenta|con|el|material|que|ella|había|mostrado|.	cortés
es_476	spanish	Su valor indica que por cada dólar invertido en el negocio, la compañía genera $2.05 en ventas.	ventas	0.225	es	False	Su|valor|indica|que|por|cada|dólar|invertido|en|el|negocio|,|la|compañía|genera|$2.05|en|ventas|.	ventas
es_477	spanish	La entidad bancaria o institución emisora de la tarjeta proporcionará un estado de cuenta de las transacciones efectuadas por un período de tiempo determinado.	transacciones	0.375	es	False	La|entidad|bancaria|o|institución|emisora|de|la|tarjeta|proporcionará|un|estado|de|cuenta|de|las|transacciones|efectuadas|por|un|período|de|tiempo|determinado|.	transacciones
es_478	spanish	En sus comienzos cada moneda valía alrededor de $300, a fines de 2019 llega a $15.000 y continúa con alzas y bajas.	bajas	0.3	es	False	En|sus|comienzos|cada|moneda|valía|alrededor|de|$300|,|a|fines|de|2019|llega|a|$15.000|y|continúa|con|alzas|y|bajas|.	bajas
es_479	spanish	Como, en general, las personas no han recibido educación financiera, en el manejo que hacen de sus ingresos no prevén recursos que les permita tener alguna reserva económica para enfrentar alguna de las múltiples contingencias o imprevistos de que antes se ha hablado aquí.	reserva	0.325	es	False	Como|,|en|general|,|las|personas|no|han|recibido|educación|financiera|,|en|el|manejo|que|hacen|de|sus|ingresos|no|prevén|recursos|que|les|permita|tener|alguna|reserva|económica|para|enfrentar|alguna|de|las|múltiples|contingencias|o|imprevistos|de|que|antes|se|ha|hablado|aquí|.	reserva
es_480	spanish	Cuando empecé a estudiar las leyes fiscales (dice Mollien en sus Memorias) me horroricé de lo que veía: multas, prisiones, castigos corporales al arbitrio de tribunales especiales; los delegados tenían en sus manos a personas y bienes.	tribunales	0.425	es	False	Cuando|empecé|a|estudiar|las|leyes|fiscales|(|dice|Mollien|en|sus|Memorias|)|me|horroricé|de|lo|que|veía|:|multas|,|prisiones|,|castigos|corporales|a|el|arbitrio|de|tribunales|especiales|;|los|delegados|tenían|en|sus|manos|a|personas|y|bienes|.	tribunales
es_481	spanish	Los primeros sostienen que la integración e interacción de las naciones favorece a todos los pueblos, sin importar su origen o latitud.	latitud	0.475	es	False	Los|primeros|sostienen|que|la|integración|e|interacción|de|las|naciones|favorece|a|todos|los|pueblos|,|sin|importar|su|origen|o|latitud|.	latitud
es_482	spanish	Para lograr una buena administración de los recursos financieros, si aún no se ha hecho, es imprescindible iniciar un programa regular de planificación financiera.	financiera	0.4	es	False	Para|lograr|una|buena|administración|de|los|recursos|financieros|,|si|aún|no|se|ha|hecho|,|es|imprescindible|iniciar|un|programa|regular|de|planificación|financiera|.	financiera
es_483	spanish	Estado de flujo de efectivo igual que el estado de resultados, este informe es complementario al balance.	flujo	0.55	es	False	Estado|de|flujo|de|efectivo|igual|que|el|estado|de|resultados|,|este|informe|es|complementario|a|el|balance|.	flujo
es_484	spanish	Éstos incluyen: sueldos, arriendos, seguros, mantenimientos, suministros, combustible, depreciaciones, entre otros.	mantenimientos	0.375	es	False	Éstos|incluyen|:|sueldos|,|arriendos|,|seguros|,|mantenimientos|,|suministros|,|combustible|,|depreciaciones|,|entre|otros|.	mantenimientos
es_485	spanish	Incluso, un mismo producto podría tener precio distinto para la misma persona, si ésta lo adquiere en sucursales que pertenezcan a diferentes estratos sociales.	pertenezcan	0.4	es	False	Incluso|,|un|mismo|producto|podría|tener|precio|distinto|para|la|misma|persona|,|si|ésta|lo|adquiere|en|sucursales|que|pertenezcan|a|diferentes|estratos|sociales|.	pertenezcan
es_486	spanish	En el largo plazo, las acciones, en promedio, superan de forma sistemática y sustancial al efectivo y a la inflación.	superan	0.275	es	False	En|el|largo|plazo|,|las|acciones|,|en|promedio|,|superan|de|forma|sistemática|y|sustancial|a|el|efectivo|y|a|la|inflación|.	superan
es_487	spanish	En general, se dice que la rentabilidad normal de una inversión en países desarrollados fluctúa, en promedio, entre el 6 % y el 8 % anual.	promedio	0.275	es	False	En|general|,|se|dice|que|la|rentabilidad|normal|de|una|inversión|en|países|desarrollados|fluctúa|,|en|promedio|,|entre|el|6|%|y|el|8|%|anual|.	promedio
es_488	spanish	En ciertos casos hay aranceles de referencia, como los que operan en el sector de la salud para determinadas prestaciones médicas.	determinadas	0.35	es	False	En|ciertos|casos|hay|aranceles|de|referencia|,|como|los|que|operan|en|el|sector|de|la|salud|para|determinadas|prestaciones|médicas|.	determinadas
es_489	spanish	Es uno de los puestos claves de la organización, y en muchas ocasiones se lo reconoce como el segundo al mando luego del gerente general; quien lo supervisa, acorde a la estructura jerárquica.	supervisa	0.25	es	False	Es|uno|de|los|puestos|claves|de|la|organización|,|y|en|muchas|ocasiones|se|lo|reconoce|como|el|segundo|a|el|mando|luego|de|el|gerente|general|;|quien|lo|supervisa|,|acorde|a|la|estructura|jerárquica|.	supervisa
es_490	spanish	Casi todos los estados exigen a los automovilistas el seguro de responsabilidad para automóviles que cubre costos médicos y reparaciones del vehículo entre otros costos.	reparaciones	0.25	es	False	Casi|todos|los|estados|exigen|a|los|automovilistas|el|seguro|de|responsabilidad|para|automóviles|que|cubre|costos|médicos|y|reparaciones|de|el|vehículo|entre|otros|costos|.	reparaciones
es_491	spanish	Si este indicador baja de 1, implicaría que la empresa no está en capacidad de cubrir sus obligaciones de corto plazo con los activos líquidos que posee.	indicador	0.425	es	False	Si|este|indicador|baja|de|1|,|implicaría|que|la|empresa|no|está|en|capacidad|de|cubrir|sus|obligaciones|de|corto|plazo|con|los|activos|líquidos|que|posee|.	indicador
es_492	spanish	Cuando este último caso sucede, el proyecto o la inversión no es económicamente rentable y no debe ejecutarse.	económicamente	0.35	es	False	Cuando|este|último|caso|sucede|,|el|proyecto|o|la|inversión|no|es|económicamente|rentable|y|no|debe|ejecutar|se|.	económicamente
es_493	spanish	Entonces, esta persona se dirige a un banco con la factura y realiza una operación conocida como factoring.	realiza	0.2	es	False	Entonces|,|esta|persona|se|dirige|a|un|banco|con|la|factura|y|realiza|una|operación|conocida|como|factoring|.	realiza
es_494	spanish	El administrador de escenarios es una herramienta en Excel que permite alterar múltiples variables con el objetivo de observar el efecto en otras variables de resultados.	variables	0.55	es	False	El|administrador|de|escenarios|es|una|herramienta|en|Excel|que|permite|alterar|múltiples|variables|con|el|objetivo|de|observar|el|efecto|en|otras|variables|de|resultados|.	variables
es_495	spanish	Para el conjunto de la economía, porque contribuyen de forma decisiva a la asignación eficiente de los recursos.	decisiva	0.35	es	False	Para|el|conjunto|de|la|economía|,|porque|contribuyen|de|forma|decisiva|a|la|asignación|eficiente|de|los|recursos|.	decisiva
es_496	spanish	Las deudas, la elaboración del presupuesto familiar, las cuentas por pagar, etc. pueden ser objeto de dolorosos conflictos familiares y, por esta razón, muchas parejas optan por no hablar de dinero para evitar disputas y con lo cual no se hacen ningún favor.	elaboración	0.25	es	False	Las|deudas|,|la|elaboración|de|el|presupuesto|familiar|,|las|cuentas|por|pagar|,|etc.|pueden|ser|objeto|de|dolorosos|conflictos|familiares|y|,|por|esta|razón|,|muchas|parejas|optan|por|no|hablar|de|dinero|para|evitar|disputas|y|con|lo|cual|no|se|hacen|ningún|favor|.	elaboración
es_497	spanish	Elusión tributaria: Es una figura consistente en no pagar determinados impuestos que se han establecido, amparándose en subterfugios o resquicios legales, no previstos por el legislador en el momento de redactar la ley.	determinados	0.4	es	False	Elusión|tributaria|:|Es|una|figura|consistente|en|no|pagar|determinados|impuestos|que|se|han|establecido|,|amparando|se|en|subterfugios|o|resquicios|legales|,|no|previstos|por|el|legislador|en|el|momento|de|redactar|la|ley|.	determinados
es_498	spanish	El impuesto a los réditos es también un buen instrumento para conocer el monto de las rentas y de la riqueza nacional.	monto	0.275	es	False	El|impuesto|a|los|réditos|es|también|un|buen|instrumento|para|conocer|el|monto|de|las|rentas|y|de|la|riqueza|nacional|.	monto
es_499	spanish	Los hombres se dedicaban preferentemente a la caza y confeccionaban los utensilios de piedra.	caza	0.4	es	False	Los|hombres|se|dedicaban|preferentemente|a|la|caza|y|confeccionaban|los|utensilios|de|piedra|.	caza
es_500	spanish	En este sentido, el análisis vertical permite responder la interrogante anterior, señalando el uso que se dio a los ingresos de la compañía en el período de análisis.	responder	0.175	es	False	En|este|sentido|,|el|análisis|vertical|permite|responder|la|interrogante|anterior|,|señalando|el|uso|que|se|dio|a|los|ingresos|de|la|compañía|en|el|período|de|análisis|.	responder
es_501	spanish	Así se podrán reparar más rápido los carros, y se podrá recibir mayor número de los que actualmente se pueden atender.	rápido	0.175	es	False	Así|se|podrán|reparar|más|rápido|los|carros|,|y|se|podrá|recibir|mayor|número|de|los|que|actualmente|se|pueden|atender|.	rápido
es_502	spanish	Luego, haga un cuadro donde pueda colocar cuánto debe reunir semanal o mensualmente para lograr cada una de sus metas, dependiendo del plazo que éstas tengan.	metas	0.2	es	False	Luego|,|haga|un|cuadro|donde|pueda|colocar|cuánto|debe|reunir|semanal|o|mensualmente|para|lograr|cada|una|de|sus|metas|,|dependiendo|de|el|plazo|que|éstas|tengan|.	metas
es_503	spanish	Estas tarjetas acarrean pocos riesgos y te ayudan a crear buenos antecedentes crediticios al mostrar tu capacidad para usar una tarjeta con responsabilidad.	mostrar	0.175	es	False	Estas|tarjetas|acarrean|pocos|riesgos|y|te|ayudan|a|crear|buenos|antecedentes|crediticios|a|el|mostrar|tu|capacidad|para|usar|una|tarjeta|con|responsabilidad|.	mostrar
es_504	spanish	Los acreedores confían en la información crediticia para ver cómo has gestionado tus préstamos en el pasado y determinar qué posibilidades tienes de pagar un nuevo préstamo.	confían	0.25	es	False	Los|acreedores|confían|en|la|información|crediticia|para|ver|cómo|has|gestionado|tus|préstamos|en|el|pasado|y|determinar|qué|posibilidades|tienes|de|pagar|un|nuevo|préstamo|.	confían
es_505	spanish	Cheque de caja: se solicita al banco, y este procede a retirar el monto solicitado de la cuenta corriente o de inversión del solicitante o se deposita en la cuenta que el banco destine.	destine	0.325	es	False	Cheque|de|caja|:|se|solicita|a|el|banco|,|y|este|procede|a|retirar|el|monto|solicitado|de|la|cuenta|corriente|o|de|inversión|de|el|solicitante|o|se|deposita|en|la|cuenta|que|el|banco|destine|.	destine
es_506	spanish	Las fuerzas de crecimiento dan lugar a un movimiento hacia arriba en la jerarquía, mientras que las fuerzas regresivas empujan las necesidades prepotentes hacia abajo en la misma.	empujan	0.175	es	False	Las|fuerzas|de|crecimiento|dan|lugar|a|un|movimiento|hacia|arriba|en|la|jerarquía|,|mientras|que|las|fuerzas|regresivas|empujan|las|necesidades|prepotentes|hacia|abajo|en|la|misma|.	empujan
es_507	spanish	Prepararse para el futuro es también prepararse para la jubilación y para los posibles gastos médicos todo lo cual requiere planeación, ahorro y un número limitado de deudas.	limitado	0.35	es	False	Preparar|se|para|el|futuro|es|también|preparar|se|para|la|jubilación|y|para|los|posibles|gastos|médicos|todo|lo|cual|requiere|planeación|,|ahorro|y|un|número|limitado|de|deudas|.	limitado
es_508	spanish	El mercado es el lugar donde se transan las mercancías y los servicios; es la expresión que define el lugar físico o figurado donde se encuentran vendedores y compradores.	define	0.3	es	False	El|mercado|es|el|lugar|donde|se|transan|las|mercancías|y|los|servicios|;|es|la|expresión|que|define|el|lugar|físico|o|figurado|donde|se|encuentran|vendedores|y|compradores|.	define
es_509	spanish	En cambio, aunque desaparecieran todos los privilegios y quedara únicamente el privilegio fiscal, bastaría esta desigualdad para mantener separadas las clases, ya que nunca podrían reunirse para discutir y decidir los asuntos que más les interesan y los que con mayor frecuencia se suscitan.	decidir	0.35	es	False	En|cambio|,|aunque|desaparecieran|todos|los|privilegios|y|quedara|únicamente|el|privilegio|fiscal|,|bastaría|esta|desigualdad|para|mantener|separadas|las|clases|,|ya|que|nunca|podrían|reunir|se|para|discutir|y|decidir|los|asuntos|que|más|les|interesan|y|los|que|con|mayor|frecuencia|se|suscitan|.	decidir
es_510	spanish	Finalmente, se incluye el valor positivo por la adquisición del préstamo y los valores negativos por la amortización de la deuda que se obtiene de la tabla 21.	préstamo	0.3	es	False	Finalmente|,|se|incluye|el|valor|positivo|por|la|adquisición|de|el|préstamo|y|los|valores|negativos|por|la|amortización|de|la|deuda|que|se|obtiene|de|la|tabla|21|.	préstamo
es_511	spanish	Además de los anteriores, en la economía global hay indicadores financieros que entregan información sobre el pulso bursátil, el número y los montos de las transacciones de acciones de sociedades, bonos u otros instrumentos financieros y de inversión.	bonos	0.425	es	False	Además|de|los|anteriores|,|en|la|economía|global|hay|indicadores|financieros|que|entregan|información|sobre|el|pulso|bursátil|,|el|número|y|los|montos|de|las|transacciones|de|acciones|de|sociedades|,|bonos|u|otros|instrumentos|financieros|y|de|inversión|.	bonos
es_512	spanish	Con lo anterior, surge otro paso en la planeación y lo que sigue lo explican muy bien los varias veces mencionados Alonso, Brailovsky y Ortiz y a lo cual queremos ceñirnos adaptándolo y trascribiéndolo aquí en toda su dimensión, dada su relevancia.	dimensión	0.375	es	False	Con|lo|anterior|,|surge|otro|paso|en|la|planeación|y|lo|que|sigue|lo|explican|muy|bien|los|varias|veces|mencionados|Alonso|,|Brailovsky|y|Ortiz|y|a|lo|cual|queremos|ceñir|nos|adaptando|lo|y|trascribiendo|lo|aquí|en|toda|su|dimensión|,|dada|su|relevancia|.	dimensión
