id	language	context	target	complexity	lang	train	context_tokenized	target_tokenized
es_183_[2]	spanish	Por ejemplo, generalmente la hipoteca es uno de los mejores tipos de endeudamiento, porque la mayoría de las viviendas aumenta de valor con el paso del tiempo.	endeudamiento	0.35	es	False	por|ejemplo|,|generalmente|el|hipoteca|ser|uno|de|el|mejor|tipo|de|endeudamiento|,|porque|el|mayoría|de|el|vivienda|aumentar|de|valor|con|el|paso|de|el|tiempo|.	endeudamiento
es_184_[1]	spanish	Los tipos de seguros disponibles se expanden y se ha llegado al grado en que el sector financiero está muy directamente relacionado con el tema.	expanden	0.275	es	False	el|tipo|de|seguro|disponible|él|expandir|y|él|haber|llegar|a|el|grado|en|que|el|sector|financiero|estar|mucho|directamente|relacionado|con|el|tema|.	expandir
es_185_[1]	spanish	Pero uno no puede dejar que el derrotismo lo detenga e impida que haga un presupuesto.	derrotismo	0.7	es	False	pero|uno|no|poder|dejar|que|el|derrotismo|él|detenga|e|impedir|que|hacer|uno|presupuesto|.	derrotismo
es_186_[3]	spanish	En espacios monopólicos, el comprador no tiene la posibilidad de seleccionar, en uno u otro oferente, lo que le parezca más conveniente, como sí lo hace en mercados competitivos.	oferente	0.775	es	False	en|espacio|monopólico|,|el|comprador|no|tener|el|posibilidad|de|seleccionar|,|en|uno|u|otro|oferente|,|él|que|él|parecer|más|conveniente|,|como|sí|él|hacer|en|mercado|competitivo|.	oferente
es_187_[2]	spanish	El seguro de responsabilidad civil, también denominado de cobertura completa, te protege ante las reclamaciones de terceros por lesiones y daños a la propiedad.	reclamaciones	0.325	es	False	el|seguro|de|responsabilidad|civil|,|también|denominado|de|cobertura|completo|,|tú|proteger|ante|el|reclamación|de|tercero|por|lesión|y|daño|a|el|propiedad|.	reclamación
es_188_[3]	spanish	El lucro, en cambio, aunque es un sinónimo de utilidad, ganancias o beneficio, es la expresión peyorativa de la utilidad.	peyorativa	0.925	es	False	el|lucro|,|en|cambio|,|aunque|ser|uno|sinónimo|de|utilidad|,|ganancia|o|beneficio|,|ser|el|expresión|peyorativo|de|el|utilidad|.	peyorativo
es_189_[3]	spanish	Estos trabajadores debían entregar a la empresa una boleta por los honorarios, donde se señalaba claramente el monto del total, el descuento del 10 % y la suma por recibir, además de los datos del trabajador y del destinatario.	destinatario	0.25	es	False	este|trabajador|deber|entregar|a|el|empresa|uno|boleta|por|el|honorario|,|donde|él|señalar|claramente|el|monto|de|el|total|,|el|descuento|de|el|10|%|y|el|suma|por|recibir|,|además|de|el|dato|de|el|trabajador|y|de|el|destinatario|.	destinatario
es_190_[1]	spanish	Tal vez se cuestione por qué tiene que someterse a esta disciplina e inconveniencia de presupuestar su propia vida.	cuestione	0.2	es	False	tal|vez|él|cuestionar|por|qué|tener|que|someter|él|a|este|disciplina|e|inconveniencia|de|presupuestar|su|propio|vida|.	cuestionar
es_191_[1]	spanish	Las transacciones en cajeros deben ser personalizadas, no preste su tarjeta y no de la clave a ningún amigo o conocido para que realice las transacciones por usted.	personalizadas	0.2	es	False	el|transacción|en|cajero|deber|ser|personalizar|,|no|prestir|su|tarjeta|y|no|de|el|clave|a|ninguno|amigo|o|conocido|para|que|realizar|el|transacción|por|tú|.	personalizado
es_192_[1]	spanish	Tiene que educarse activamente en estas materias (rendimientos, balances y contabilidad, negocios, mercados, negociación, contratos) y desarrollar aptitudes comerciales.	aptitudes	0.425	es	False	tener|que|educar|él|activamente|en|este|materia|(|rendimiento|,|balance|y|contabilidad|,|negocio|,|mercado|,|negociación|,|contrato|)|y|desarrollar|aptitud|comercial|.	aptitud
es_193_[1]	spanish	Tal vez una familia numerosa ocupaba una pocilga o una pequeña parte de un inquilinato, compuesta de dos o tres cuartos.	inquilinato	0.65	es	False	tal|vez|uno|familia|numeroso|ocupar|uno|pocilga|o|uno|pequeño|parte|de|uno|inquilinato|,|compuesto|de|dos|o|tres|cuarto|.	inquilinato
es_194_[1]	spanish	La tarea fundamental de la empresa es la de organizar y poner en acción los factores productivos que son los recursos naturales (materias primas), el trabajo y el capital, para transformarlos en bienes y servicios.	fundamental	0.3	es	False	el|tarea|fundamental|de|el|empresa|ser|el|de|organizar|y|poner|en|acción|el|factor|productivo|que|ser|el|recurso|natural|(|materia|primo|)|,|el|trabajo|y|el|capital|,|para|transformar|él|en|bien|y|servicio|.	fundamental
es_195_[1]	spanish	El problema es que esas penalizaciones tienen a la larga una repercusión negativa en la historia de crédito, la cual es muy importante en todas las finanzas y desde luego, en las finanzas personales y familiares.	penalizaciones	0.325	es	False	el|problema|ser|que|ese|penalización|tener|a|el|largo|uno|repercusión|negativo|en|el|historia|de|crédito|,|el|cual|ser|mucho|importante|en|todo|el|finanzas|y|desde|luego|,|en|el|finanzas|personal|y|familiar|.	penalización
es_196_[1]	spanish	El desempleo involuntario es un fenómeno muy común y que se ha acentuado calamitosamente en los últimos tiempos, en los países y en las economías modernas.	acentuado	0.5	es	False	el|desempleo|involuntario|ser|uno|fenómeno|mucho|común|y|que|él|haber|acentuado|calamitosamente|en|el|último|tiempo|,|en|el|país|y|en|el|economía|moderno|.	acentuado
es_197_[3]	spanish	De cierto modo, lo global se contrapone a lo tribal, entendiendo esto último como la conveniencia de la defensa de las culturas locales, en su mayoría de orígenes ancestrales.	contrapone	0.45	es	False	de|cierto|modo|,|él|global|él|contraponer|a|él|tribal|,|entender|este|último|como|el|conveniencia|de|el|defensa|de|el|cultura|local|,|en|su|mayoría|de|origen|ancestral|.	contraponer
es_198_[2]	spanish	A continuación, te presentamos un panorama general de los tipos de inversiones habituales.	habituales	0.275	es	False	a|continuación|,|tú|presentar|uno|panorama|general|de|el|tipo|de|inversión|habitual|.	habitual
es_199_[1]	spanish	Los accionistas comunes están sujetos a que la compañía decida no distribuir los dividendos y que los montos distribuidos fluctúen considerablemente de un periodo a otro.	fluctúen	0.575	es	False	el|accionista|común|estar|sujeto|a|que|el|compañía|decidir|no|distribuir|el|dividendo|y|que|el|monto|distribuido|fluctuar|considerablemente|de|uno|periodo|a|otro|.	fluctuar
es_200_[1]	spanish	Al igual que en el resto de las disciplinas, en la Economía se distinguen tres tipos fundamentales de leyes: Leyes causales: las determinan las relaciones en las que, a continuación de un hecho, acción o acto determinado, sobreviene constantemente otro hecho determinado, en un lapso determinado.	sobreviene	0.475	es	False	a|el|igual|que|en|el|resto|de|el|disciplina|,|en|el|Economía|él|distinguir|tres|tipo|fundamental|de|ley|:|leyes|causal|:|él|determinar|el|relación|en|el|que|,|a|continuación|de|uno|hecho|,|acción|o|acto|determinado|,|sobrevenir|constantemente|otro|hecho|determinado|,|en|uno|lapso|determinado|.	sobrevenir
es_201_[1]	spanish	Esta circunstancia o familiaridad hace que el concepto sea comprendido fácilmente, aunque quizás no el uso o manejo adecuado, ya que para este se requieren otras habilidades y valores más que el solo conocimiento.	circunstancia	0.25	es	False	este|circunstancia|o|familiaridad|hacer|que|el|concepto|ser|comprender|fácilmente|,|aunque|quizás|no|el|uso|o|manejo|adecuado|,|ya|que|para|este|él|requerir|otro|habilidad|y|valor|más|que|el|solo|conocimiento|.	circunstancia
es_202_[2]	spanish	Evalúa dar al menos algunos de los siguientes pasos: Antes de omitir un pago, llama a tus acreedores para analizar las opciones.	omitir	0.2	es	False	evalúar|dar|a|el|menos|alguno|de|el|siguiente|paso|:|antes|de|omitir|uno|pago|,|llamar|a|tu|acreedor|para|analizar|el|opción|.	omitir
es_203_[1]	spanish	La austeridad significa realizar el gasto necesario y está asociado al ahorro, que tiene una connotación completamente diferente al de avaricia que se refiere a un afán desordenado de poseer riquezas o dinero para atesorarlo, que puede inducir a actuar con envidia y actos negativos.	connotación	0.55	es	False	el|austeridad|significar|realizar|el|gasto|necesario|y|estar|asociado|a|el|ahorro|,|que|tener|uno|connotación|completamente|diferente|a|el|de|avaricia|que|él|referir|a|uno|afán|desordenado|de|poseer|riqueza|o|dinero|para|atesorar|él|,|que|poder|inducir|a|actuar|con|envidia|y|acto|negativo|.	connotación
es_204_[4]	spanish	Acorde a los datos presentados se puede observar que a pesar de observarse un crecimiento del 0.7% en el total de activos circulantes; esta cuenta está utilizando un menor porcentaje de los recursos totales invertidos entre el 2016 y el 2017.	circulantes	0.525	es	False	acorde|a|el|dato|presentado|él|poder|observar|que|a|pesar|de|observar|él|uno|crecimiento|de|el|0.7|%|en|el|total|de|activo|circulante|;|este|cuenta|estar|utilizar|uno|menor|porcentaje|de|el|recurso|total|invertido|entre|el|2016|y|el|2017|.	circulante
es_205_[2]	spanish	Si te denegaron un crédito, tienes derecho a obtener un informe crediticio gratis.	denegaron	0.2	es	False	si|tú|denegar|uno|crédito|,|tener|derecho|a|obtener|uno|informe|crediticio|gratis|.	denegar
es_206_[2]	spanish	Si la agencia determina que la información que contiene el informe es inexacta, el acreedor debe notificar a las otras agencias de informes crediticios sobre la existencia del error para que ellos también puedan corregir la información.	inexacta	0.425	es	False	si|el|agencia|determinar|que|el|información|que|contener|el|informe|ser|inexacto|,|el|acreedor|deber|notificar|a|el|otro|agencia|de|informe|crediticio|sobre|el|existencia|de|el|error|para|que|él|también|poder|corregir|el|información|.	inexacto
es_207_[2]	spanish	Anteriormente, mencionamos las formas de averiguar a dónde va a parar tu dinero y cómo detener las fugas de dinero.	averiguar	0.175	es	False	anteriormente|,|mencionar|el|forma|de|averiguar|a|dónde|ir|a|parar|tu|dinero|y|cómo|detener|el|fuga|de|dinero|.	averiguar
es_208_[4]	spanish	Por otra parte, el tercer principio se orienta a los egresos y señala: disminuir las salidas de dinero	disminuir	0.225	es	False	por|otro|parte|,|el|tercero|principio|él|orientar|a|el|egreso|y|señalar|:|disminuir|el|salida|de|dinero	disminuir
es_209_[1]	spanish	Todos los habitantes de la sociedad toman decisiones económicas, para mejorar sus remuneraciones, su consumo y, consecuentemente, elevar su bienestar.	remuneraciones	0.6	es	False	todo|el|habitante|de|el|sociedad|tomar|decisión|económico|,|para|mejorar|su|remuneración|,|su|consumo|y|,|consecuentemente|,|elevar|su|bienestar|.	remuneración
es_210_[4]	spanish	Dependiendo de las circunstancias y particularidades de cada proyecto, es posible que tenga que evaluarse la rentabilidad ante movimientos de tres o más variables.	particularidades	0.35	es	False	depender|de|el|circunstancia|y|particularidad|de|cada|proyecto|,|ser|posible|que|tener|que|evaluar|él|el|rentabilidad|ante|movimiento|de|tres|o|más|variable|.	particularidad
es_211_[1]	spanish	El Banco Mundial, al definir la pobreza, establece un tope de ingreso de un dólar al día por persona.	tope	0.325	es	False	el|Banco|Mundial|,|a|el|definir|el|pobreza|,|establecer|uno|tope|de|ingreso|de|uno|dólar|a|el|día|por|persona|.	tope
es_212_[1]	spanish	Para poder cumplir con los nuevos pedidos, la empresa necesita construir nuevos hornos, comprar más materiales y contratar más personas para su manejo y el de las nuevas máquinas que también se tuvo que adquirir.	adquirir	0.3	es	False	para|poder|cumplir|con|el|nuevo|pedido|,|el|empresa|necesitar|construir|nuevo|horno|,|comprar|más|material|y|contratar|más|persona|para|su|manejo|y|el|de|el|nuevo|máquina|que|también|él|tener|que|adquirir|.	adquirir
es_213_[1]	spanish	La mejor forma de evitar el pago de tasas de interés altas y penalidades, es llevando la cuenta de los gastos realizados con su tarjeta de crédito.	penalidades	0.5	es	False	el|mejor|forma|de|evitar|el|pago|de|tasa|de|interés|alto|y|penalidad|,|ser|llevar|el|cuenta|de|el|gasto|realizado|con|su|tarjeta|de|crédito|.	penalidad
es_214_[1]	spanish	Cada vez que ellos se metían en una situación que no les gustaba, las primeras palabras que balbuceaban era	balbuceaban	0.4	es	False	cada|vez|que|él|él|meter|en|uno|situación|que|no|él|gustar|,|el|primero|palabra|que|balbucear|ser	balbucear
es_215_[1]	spanish	Una incapacidad, y máxime si se trata de una incapacidad total es supremamente complicada para cualquier persona, y algunos dicen que lo es más que la misma muerte prematura, porque además de la pérdida de la fuente generadora de ingresos hay que sumar por lo general los gastos médicos.	supremamente	0.25	es	False	uno|incapacidad|,|y|máxime|si|él|tratar|de|uno|incapacidad|total|ser|supremamente|complicado|para|cualquiera|persona|,|y|alguno|decir|que|él|ser|más|que|el|mismo|muerte|prematura|,|porque|además|de|el|pérdida|de|el|fuente|generador|de|ingreso|haber|que|sumar|por|él|general|el|gasto|médico|.	supremamente
es_216_[3]	spanish	Para ello disponen de sistemas de información que les proporcionan datos financieros y no financieros periódicamente.	proporcionan	0.275	es	False	para|él|disponer|de|sistema|de|información|que|él|proporcionar|dato|financiero|y|no|financiero|periódicamente|.	proporcionar
es_217_[1]	spanish	La lista de cuentas aludida es invaluable para la familia si usted llega a estar incapacitado o muere repentinamente.	aludida	0.725	es	False	el|lista|de|cuenta|aludido|ser|invaluable|para|el|familia|si|tú|llegar|a|estar|incapacitado|o|morir|repentinamente|.	aludido
es_218_[3]	spanish	Cada año, en los meses de marzo y abril, el Servicio de Impuestos Internos propone declaraciones digitales a los contribuyentes (declaraciones de renta precalculadas por la institución), particularmente para personas naturales y pequeñas empresas.	particularmente	0.275	es	False	cada|año|,|en|el|mes|de|marzo|y|abril|,|el|Servicio|de|Impuestos|Internos|proponer|declaración|digital|a|el|contribuyente|(|declaración|de|renta|precalculado|por|el|institución|)|,|particularmente|para|persona|natural|y|pequeño|empresa|.	particularmente
es_219_[3]	spanish	Diez años si la prescripción se interrumpe mediante reconocimiento escrito de la obligación tributaria por parte del contribuyente.	prescripción	0.55	es	False	Diez|año|si|el|prescripción|él|interrumper|mediante|reconocimiento|escrito|de|el|obligación|tributario|por|parte|de|el|contribuyente|.	prescripción
es_220_[1]	spanish	Hoy en día han surgido los diferentes medios de pago (antes mencionados) que eliminan el riesgo de robo y se pueden recuperar en caso de extravío, son fáciles de manejar y permiten el control de ingresos y gastos.	extravío	0.325	es	False	hoy|en|día|haber|surgir|el|diferente|medio|de|pago|(|antes|mencionado|)|que|eliminar|el|riesgo|de|robo|y|él|poder|recuperar|en|caso|de|extravío|,|ser|fácil|de|manejar|y|permitir|el|control|de|ingreso|y|gasto|.	extravío
es_221_[1]	spanish	Por consiguiente, primero compran las cosas que necesitan, después las que más desean y prescinden de lo demás.	prescinden	0.625	es	False	por|consiguiente|,|primero|comprar|el|cosa|que|necesitar|,|después|el|que|más|desear|y|prescindir|de|él|demás|.	prescindir
es_222_[4]	spanish	Por ejemplo, en la tabla anterior se muestra una reducción de los Otros Ingresos, sin embargo no se puede identificar cuál es la razón para dicha reducción.	razón	0.175	es	False	por|ejemplo|,|en|el|tabla|anterior|él|mostrar|uno|reducción|de|el|otro|Ingresos|,|sin|embargo|no|él|poder|identificar|cuál|ser|el|razón|para|dicho|reducción|.	razón
es_223_[2]	spanish	Con frecuencia, estas compañías cobran honorarios costosos por cosas que podrías hacer tú mismo.	costosos	0.2	es	False	con|frecuencia|,|este|compañía|cobrar|honorario|costoso|por|cosa|que|poder|hacer|tú|mismo|.	costoso
es_224_[1]	spanish	También, en los países existen otras instituciones depositarias de ahorros como las cajas de ahorro, asociaciones de ahorro y préstamo, por ejemplo que, por lo general, otorgan préstamos hipotecarios para vivienda, préstamos al consumidor o para fines específicos.	otorgan	0.225	es	False	también|,|en|el|país|existir|otro|institución|depositario|de|ahorro|como|el|caja|de|ahorro|,|asociación|de|ahorro|y|préstamo|,|por|ejemplo|que|,|por|él|general|,|otorgar|préstamo|hipotecario|para|vivienda|,|préstamo|a|el|consumidor|o|para|fin|específico|.	otorgar
es_225_[1]	spanish	El documento antes citado, la define también como: el rompimiento del equilibrio psicofisiológico que experimenta el ser humano, provocado por la falta o exceso de algo.	rompimiento	0.275	es	False	el|documento|antes|citado|,|él|definir|también|como|:|el|rompimiento|de|el|equilibrio|psicofisiológico|que|experimentar|el|ser|humano|,|provocado|por|el|falta|o|exceso|de|algo|.	rompimiento
es_226_[1]	spanish	La función de concentración de recursos, tiene que ver con la racionalidad de las personas que invierten al decidir cómo y dónde destinar sus recursos financieros, teniendo en cuenta la evaluación que realicen de la relación riesgo	racionalidad	0.5	es	False	el|función|de|concentración|de|recurso|,|tener|que|ver|con|el|racionalidad|de|el|persona|que|invertir|a|el|decidir|cómo|y|dónde|destinar|su|recurso|financiero|,|tener|en|cuenta|el|evaluación|que|realizar|de|el|relación|riesgo	racionalidad
es_227_[1]	spanish	Después surgió la moneda y posteriormente surgió el papel-moneda, que por mucho tiempo fueron los principales medios para los intercambios comerciales.	surgió	0.25	es	False	después|surgir|el|moneda|y|posteriormente|surgir|el|papel-moneda|,|que|por|mucho|tiempo|ser|el|principal|medio|para|el|intercambio|comercial|.	surgir
es_228_[1]	spanish	A éstos se les coloca una fecha posterior al momento en que se elabora el cheque, como manera de recordarle al que lo recibe que la cuenta no tendrá los fondos suficientes si no hasta el día que se indica en el cheque y que sólo entonces podrá hacerlo efectivo.	coloca	0.175	es	False	a|este|él|él|colocar|uno|fecha|posterior|a|el|momento|en|que|él|elaborar|el|cheque|,|como|manera|de|recordar|él|a|el|que|él|recibir|que|el|cuenta|no|tener|el|fondo|suficiente|si|no|hasta|el|día|que|él|indicar|en|el|cheque|y|que|sólo|entonces|poder|hacer|él|efectivo|.	colocar
es_229_[1]	spanish	Colisión: Choque de dos cuerpos. Oposición y pugna de ideas, principios o intereses. Parte del ingreso que no se destina al ahorro, sino que es aplicado a la adquisición de alimentos, educación, ocio, entre otros.	pugna	0.85	es	False	Colisión|:|choque|de|dos|cuerpo|.|Oposición|y|pugna|de|idea|,|principio|o|interés|.|parte|de|el|ingreso|que|no|él|destinar|a|el|ahorro|,|sino|que|ser|aplicar|a|el|adquisición|de|alimento|,|educación|,|ocio|,|entre|otro|.	pugna
es_230_[3]	spanish	La corrupción, en tanto, es lo opuesto a la honradez y se la asocia con el vicio, el soborno, la perversión y otros calificativos vinculados a lo inmoral y a la falta de ética personal y empresarial en el actuar.	asocia	0.15	es	False	el|corrupción|,|en|tanto|,|ser|él|opuesto|a|el|honradez|y|él|él|asociar|con|el|vicio|,|el|soborno|,|el|perversión|y|otro|calificativo|vinculado|a|él|inmoral|y|a|el|falta|de|ética|personal|y|empresarial|en|el|actuar|.	asociar
es_231	spanish	No obstante, sería imprudente ejecutar un proyecto únicamente con el resultado de un análisis de rentabilidad; puesto que, para realizar el flujo de caja proyectado se realizaron varios supuestos que no necesariamente tienen que cumplirse.	únicamente	0.25	es	False	no|obstante|,|ser|imprudente|ejecutar|uno|proyecto|únicamente|con|el|resultado|de|uno|análisis|de|rentabilidad|;|puesto|que|,|para|realizar|el|flujo|de|caja|proyectado|él|realizar|varios|supuesto|que|no|necesariamente|tener|que|cumplir|él|.	únicamente
es_232	spanish	La quiebra del capítulo 13 permanece en tus antecedentes crediticios por al menos siete años.	permanece	0.375	es	False	el|quiebra|de|el|capítulo|13|permanecer|en|tu|antecedente|crediticio|por|a|el|menos|siete|año|.	permanecer
es_233	spanish	Esta modalidad de cheques posfechados no es avalada por la legislación de algunos países que considera que el cheque se convierte en un instrumento de crédito.	avalada	0.675	es	False	este|modalidad|de|cheque|posfechado|no|ser|avalar|por|el|legislación|de|alguno|país|que|considerar|que|el|cheque|él|convertir|en|uno|instrumento|de|crédito|.	avalar
es_234	spanish	Para realizar el presupuesto, digamos finalmente, que los autores que se han dedicado a este asunto y al de las finanzas personales y familiares, han propuesto diferentes modelos, alguno o algunos de los cuales presentaremos en el capítulo antes aludido.	familiares	0.25	es	False	para|realizar|el|presupuesto|,|decir|finalmente|,|que|el|autor|que|él|haber|dedicar|a|este|asunto|y|a|el|de|el|finanzas|personal|y|familiar|,|haber|proponer|diferente|modelo|,|alguno|o|alguno|de|el|cual|presentar|en|el|capítulo|antes|aludido|.	familiar
es_235	spanish	De todas maneras, señala el Diccionario aludido, mercantilista entre riqueza y dinero, y persiste más aún el concepto de la riqueza material computable o medible en dinero.	mercantilista	0.825	es	False	de|todo|manera|,|señalar|el|Diccionario|aludido|,|mercantilista|entre|riqueza|y|dinero|,|y|persistir|más|aún|el|concepto|de|el|riqueza|material|computable|o|medible|en|dinero|.	mercantilista
es_236	spanish	El proceso está orientado para que se eduque de un modo gradual y constante en las habilidades y conocimientos requeridos para los negocios, finanzas e inversiones.	eduque	0.375	es	False	el|proceso|estar|orientar|para|que|él|educar|de|uno|modo|gradual|y|constante|en|el|habilidad|y|conocimiento|requerido|para|el|negocio|,|finanzas|e|inversión|.	educar
es_237	spanish	Existen ocho áreas fundamentales que debes tener en cuenta cuando planeas mantenerte tú mismo cuando te jubiles:	jubiles	0.45	es	False	existir|ocho|área|fundamental|que|deber|tener|en|cuenta|cuando|planear|mantener|tú|tú|mismo|cuando|tú|jubil|:	jubil
es_238	spanish	El caso más frecuente es el de la ansiedad, zozobra y desesperación por mantener y obtener cada vez ingresos más altos, lo cual creo se comprende como una resultante impuesta por la sociedad de consumo que nos rige.	zozobra	0.9	es	False	el|caso|más|frecuente|ser|el|de|el|ansiedad|,|zozobra|y|desesperación|por|mantener|y|obtener|cada|vez|ingreso|más|alto|,|él|cual|creer|él|comprender|como|uno|resultante|impuesto|por|el|sociedad|de|consumo|que|yo|regir|.	zozobra
es_239	spanish	Un problema de solvencia implica que la compañía no está generando rentabilidad para los accionistas y si este problema persiste, no tendría sentido seguir operando.	compañía	0.25	es	False	uno|problema|de|solvencia|implicar|que|el|compañía|no|estar|generar|rentabilidad|para|el|accionista|y|si|este|problema|persistir|,|no|tener|sentido|seguir|operar|.	compañía
es_240	spanish	El crédito personal es, igualmente, una facilidad crediticia en la cual la garantía del mismo es la promesa de pago incondicional de un deudor que goza de muy buena reputación y solvencia económica, moral y crediticia (Garantía fiduciaria).	crediticia	0.65	es	False	el|crédito|personal|ser|,|igualmente|,|uno|facilidad|crediticia|en|el|cual|el|garantía|de|el|mismo|ser|el|promesa|de|pago|incondicional|de|uno|deudor|que|gozar|de|mucho|buen|reputación|y|solvencia|económico|,|moral|y|crediticia|(|Garantía|fiduciario|)|.	crediticia
es_241	spanish	Si detecta algún dispositivo inusual o anormal en el equipo, añadidos, reparaciones mal hechas, no realice transacciones y notifique a la entidad financiera a la mayor brevedad posible.	notifique	0.225	es	False	si|detectar|alguno|dispositivo|inusual|o|anormal|en|el|equipo|,|añadido|,|reparación|mal|hecho|,|no|realizar|transacción|y|notificar|a|el|entidad|financiero|a|el|mayor|brevedad|posible|.	notificar
es_242	spanish	El ingreso de una persona, de una familia o de una empresa, e incluso del Estado, es la cantidad de dinero que ésta recibe por realizar una actividad determinada remunerable (negocio, trabajo, venta de productos, etc.	determinada	0.325	es	False	el|ingreso|de|uno|persona|,|de|uno|familia|o|de|uno|empresa|,|e|incluso|de|el|Estado|,|ser|el|cantidad|de|dinero|que|este|recibir|por|realizar|uno|actividad|determinado|remunerable|(|negocio|,|trabajo|,|venta|de|producto|,|etcétera|.	determinado
es_243	spanish	En esta lista se deben incluir la casa, los alquileres, los servicios, alimentación, vestuario y otros gastos obvios.	incluir	0.2	es	False	en|este|lista|él|deber|incluir|el|casa|,|el|alquiler|,|el|servicio|,|alimentación|,|vestuario|y|otro|gasto|obvio|.	incluir
es_244	spanish	Se otorga sobre vehículos del año, 0 kilómetros, nuevos, de agencias reconocidas.	reconocidas	0.275	es	False	él|otorgar|sobre|vehículo|de|el|año|,|0|kilómetro|,|nuevo|,|de|agencia|reconocido|.	reconocido
es_245	spanish	Posiblemente sea mejor cambiar el auto por otro más barato o usar un medio de transporte alternativo, en vez de dejar que el acreedor recupere el auto, lo que dañaría tus antecedentes crediticios.	dañaría	0.3	es	False	posiblemente|ser|mejor|cambiar|el|auto|por|otro|más|barato|o|usar|uno|medio|de|transporte|alternativo|,|en|vez|de|dejar|que|el|acreedor|recuperar|el|auto|,|él|que|dañar|tu|antecedente|crediticio|.	dañar
es_246	spanish	Los pagos electrónicos son aquellas transacciones en que se utilizan canales electrónicos para realizar pagos monetarios sin el empleo de efectivo como medio de pago.	realizar	0.175	es	False	el|pago|electrónico|ser|aquel|transacción|en|que|él|utilizar|canal|electrónico|para|realizar|pago|monetario|sin|el|empleo|de|efectivo|como|medio|de|pago|.	realizar
es_247	spanish	Los intereses corresponden a pagos que se realizan por la utilización de dinero por un cierto plazo.	realizan	0.25	es	False	el|interés|corresponder|a|pago|que|él|realizar|por|el|utilización|de|dinero|por|uno|cierto|plazo|.	realizar
es_248	spanish	Los principales delitos de este tipo son el tráfico de influencias, el fraude, el lavado de dinero, el cohecho, la quiebra fraudulenta y la estafa.	cohecho	0.9	es	False	el|principal|delito|de|este|tipo|ser|el|tráfico|de|influencia|,|el|fraude|,|el|lavado|de|dinero|,|el|cohecho|,|el|quiebra|fraudulento|y|el|estafa|.	cohecho
es_249	spanish	Éste, está probado, no se tiene con el simple ahorro, o al menos con éste aquél es lento y no con la celeridad que quizás se desea, al fin y al cabo la vida es bastante corta y llena de permanentes riesgos y contingencias que es necesario enfrentar permanentemente.	enfrentar	0.425	es	False	este|,|estar|probado|,|no|él|tener|con|el|simple|ahorro|,|o|a|el|menos|con|este|aquél|ser|lento|y|no|con|el|celeridad|que|quizás|él|desear|,|a|el|fin|y|a|el|cabo|el|vida|ser|bastante|corto|y|lleno|de|permanente|riesgo|y|contingencia|que|ser|necesario|enfrentar|permanentemente|.	enfrentar
es_250	spanish	No va a saber exactamente lo que cuesta cada uno de sus gastos mensuales (por ejemplo, los servicios), pero debe ser un estimativo bastante realista.	realista	0.275	es	False	no|ir|a|saber|exactamente|él|que|costar|cada|uno|de|su|gasto|mensual|(|por|ejemplo|,|el|servicio|)|,|pero|deber|ser|uno|estimativo|bastante|realista|.	realista
es_251	spanish	Este impuesto siempre está incorporado en el precio de las boletas de compras y ventas.	boletas	0.55	es	False	este|impuesto|siempre|estar|incorporado|en|el|precio|de|el|boleta|de|compra|y|venta|.	boleta
es_252	spanish	Control centralizado de cuentas: verificar el detalle de todas las cuentas (tanto corrientes como de ahorro) en una sola pantalla.	centralizado	0.575	es	False	control|centralizado|de|cuenta|:|verificar|el|detalle|de|todo|el|cuenta|(|tanto|corriente|como|de|ahorro|)|en|uno|solo|pantalla|.	centralizado
es_253	spanish	Un ejemplo sería ahorrar al menos $5 000 cada año para invertir para la jubilación.	ahorrar	0.275	es	False	uno|ejemplo|ser|ahorrar|a|el|menos|$5|000|cada|año|para|invertir|para|el|jubilación|.	ahorrar
es_254	spanish	Los bancos usan varios métodos para calcular los intereses y le toca a usted aprender cómo su banco computa estos cargos:	usan	0.125	es	False	el|banco|usar|varios|método|para|calcular|el|interés|y|él|tocar|a|tú|aprender|cómo|su|banco|computar|este|cargo|:	usar
es_255	spanish	Por ejemplo, cuando se invierte en una casa y se habita disfrutando de esta y además se puede obtener rentabilidad financiera en caso de venta o arriendo.	arriendo	0.725	es	False	por|ejemplo|,|cuando|él|invertir|en|uno|casa|y|él|habitar|disfrutar|de|este|y|además|él|poder|obtener|rentabilidad|financiero|en|caso|de|venta|o|arrir|.	arrir
es_256	spanish	Las cifras también muestran un incremento en la capitalización de la compañía a través del aumento de acciones, superávit de capital y utilidades retenidas.	utilidades	0.625	es	False	el|cifra|también|mostrar|uno|incremento|en|el|capitalización|de|el|compañía|a|través|de|el|aumento|de|acción|,|superávit|de|capital|y|utilidad|retenido|.	utilidad
es_257	spanish	La jerarquía de necesidades de Maslow (pirámide de Maslow) consta de 5 niveles: Los cuatro primeros niveles pueden ser agrupados como necesidades del déficit (Deficit needs); el nivel superior se le denomina como una necesidad del ser (being needs).	consta	0.4	es	False	el|jerarquía|de|necesidad|de|maslow|(|pirámide|de|maslow|)|constar|de|5|nivel|:|el|cuatro|primero|nivel|poder|ser|agrupar|como|necesidad|de|el|déficit|(|deficit|needs|)|;|el|nivel|superior|él|él|denominar|como|uno|necesidad|de|el|ser|(|being|needs|)|.	constar
