id	language	context	target	complexity	lang	train	context_tokenized	target_tokenized
ja_295	japanese	乾燥した状態でも、4℃では8週間程度、20℃では4週間以上感染力を失わないとされている。	乾燥した	0.175	ja	False	乾燥|する|た|状態|で|も|、|4|℃|で|は|8|週間|程度|、|20|℃|で|は|4|週間|以上|感染|力|を|失う|ない|と|する|れる|て|いる|。	乾燥|する|た
ja_296	japanese	乾燥した状態でも、4℃では8週間程度、20℃では4週間以上感染力を失わないとされている。	感染力	0.3	ja	False	乾燥|する|た|状態|で|も|、|4|℃|で|は|8|週間|程度|、|20|℃|で|は|4|週間|以上|感染|力|を|失う|ない|と|する|れる|て|いる|。	感染|力
ja_297	japanese	乾燥した状態でも、4℃では8週間程度、20℃では4週間以上感染力を失わないとされている。	失わない	0.1	ja	False	乾燥|する|た|状態|で|も|、|4|℃|で|は|8|週間|程度|、|20|℃|で|は|4|週間|以上|感染|力|を|失う|ない|と|する|れる|て|いる|。	失う|ない
ja_298	japanese	「あぶないぞ」と人垣の中からどなる者があった、「やめろ、ぶしゅう」	ぞ	0.05	ja	False	「|あぶない|ぞ|」|と|人垣|の|中|から|どなる|者|が|ある|た|、|「|やめる|、|ぶ|しゅう|」	ぞ
ja_299	japanese	「あぶないぞ」と人垣の中からどなる者があった、「やめろ、ぶしゅう」	人垣	0.575	ja	False	「|あぶない|ぞ|」|と|人垣|の|中|から|どなる|者|が|ある|た|、|「|やめる|、|ぶ|しゅう|」	人垣
ja_300	japanese	「あぶないぞ」と人垣の中からどなる者があった、「やめろ、ぶしゅう」	どなる	0.525	ja	False	「|あぶない|ぞ|」|と|人垣|の|中|から|どなる|者|が|ある|た|、|「|やめる|、|ぶ|しゅう|」	ど|なる
ja_301	japanese	元々普通のゲームとして開発されたものでも、何らかの学習的側面を持つものがある。	開発された	0.15	ja	False	元々|普通|の|ゲーム|と|する|て|開発|する|れる|た|もの|だ|も|、|何|ら|か|の|学習|的|側面|を|持つ|もの|が|ある|。	開発|する|れる|た
ja_302	japanese	元々普通のゲームとして開発されたものでも、何らかの学習的側面を持つものがある。	何らかの	0.3	ja	False	元々|普通|の|ゲーム|と|する|て|開発|する|れる|た|もの|だ|も|、|何|ら|か|の|学習|的|側面|を|持つ|もの|が|ある|。	何|ら|か|の
ja_303	japanese	元々普通のゲームとして開発されたものでも、何らかの学習的側面を持つものがある。	学習的側面	0.325	ja	False	元々|普通|の|ゲーム|と|する|て|開発|する|れる|た|もの|だ|も|、|何|ら|か|の|学習|的|側面|を|持つ|もの|が|ある|。	学習|的|側面
ja_304	japanese	住民の反対にもかかわらず計画は進み、2003年には建設が開始され、2005年に施設は完成した。	にもかかわらず	0.175	ja	False	住民|の|反対|に|も|かかわる|ぬ|計画|は|進む|、|2003|年|に|は|建設|が|開始|する|れる|、|2005|年|に|施設|は|完成|する|た|。	に|も|かかわる|ぬ
ja_305	japanese	住民の反対にもかかわらず計画は進み、2003年には建設が開始され、2005年に施設は完成した。	建設	0.2	ja	False	住民|の|反対|に|も|かかわる|ぬ|計画|は|進む|、|2003|年|に|は|建設|が|開始|する|れる|、|2005|年|に|施設|は|完成|する|た|。	建設
ja_306	japanese	住民の反対にもかかわらず計画は進み、2003年には建設が開始され、2005年に施設は完成した。	施設	0.125	ja	False	住民|の|反対|に|も|かかわる|ぬ|計画|は|進む|、|2003|年|に|は|建設|が|開始|する|れる|、|2005|年|に|施設|は|完成|する|た|。	施設
ja_307	japanese	傷つけられないうちに、早く、このまま、わかれたいとあせり、れいのお道化の煙幕を張りめぐらすのでした。	あせり	0.45	ja	False	傷つける|られる|ない|うち|に|、|早い|、|この|まま|、|わかれる|たい|と|あせる|、|れい|の|お|道化|の|煙幕|を|張りめぐらす|の|です|た|。	あせり
ja_308	japanese	傷つけられないうちに、早く、このまま、わかれたいとあせり、れいのお道化の煙幕を張りめぐらすのでした。	お道化	0.675	ja	False	傷つける|られる|ない|うち|に|、|早い|、|この|まま|、|わかれる|たい|と|あせる|、|れい|の|お|道化|の|煙幕|を|張りめぐらす|の|です|た|。	お|道化
ja_309	japanese	傷つけられないうちに、早く、このまま、わかれたいとあせり、れいのお道化の煙幕を張りめぐらすのでした。	張りめぐらす	0.725	ja	False	傷つける|られる|ない|うち|に|、|早い|、|この|まま|、|わかれる|たい|と|あせる|、|れい|の|お|道化|の|煙幕|を|張りめぐらす|の|です|た|。	張りめぐらす
ja_310	japanese	ご自宅で利用できるガスの種類は、ガス事業者に確認してください。	ご自宅	0.075	ja	False	ご|自宅|で|利用|できる|ガス|の|種類|は|、|ガス|事業|者|に|確認|する|て|くださる|。	ご|自宅
ja_311	japanese	ご自宅で利用できるガスの種類は、ガス事業者に確認してください。	利用できる	0.05	ja	False	ご|自宅|で|利用|できる|ガス|の|種類|は|、|ガス|事業|者|に|確認|する|て|くださる|。	利用|できる
ja_312	japanese	ご自宅で利用できるガスの種類は、ガス事業者に確認してください。	ガス事業者	0.125	ja	False	ご|自宅|で|利用|できる|ガス|の|種類|は|、|ガス|事業|者|に|確認|する|て|くださる|。	ガス|事業|者
ja_313	japanese	2003年からは事実上のリーダーとなり、チームにとってなくてはならない存在に。	事実上の	0.225	ja	False	2003|年|から|は|事実|上|の|リーダー|と|なる|、|チーム|に|とる|てる|ない|て|は|なる|ない|存在|に|。	事実|上|の
ja_314	japanese	2003年からは事実上のリーダーとなり、チームにとってなくてはならない存在に。	リーダー	0.0	ja	False	2003|年|から|は|事実|上|の|リーダー|と|なる|、|チーム|に|とる|てる|ない|て|は|なる|ない|存在|に|。	リーダー
ja_315	japanese	2003年からは事実上のリーダーとなり、チームにとってなくてはならない存在に。	なくてはならない	0.125	ja	False	2003|年|から|は|事実|上|の|リーダー|と|なる|、|チーム|に|とる|てる|ない|て|は|なる|ない|存在|に|。	ない|て|は|なる|ない
ja_316	japanese	この短刀も談話室の飾り棚にある中の一つであった。	短刀	0.425	ja	False	この|短刀|も|談話|室|の|飾り棚|に|ある|中|の|一|つ|だ|ある|た|。	短刀
ja_317	japanese	この短刀も談話室の飾り棚にある中の一つであった。	談話室	0.275	ja	False	この|短刀|も|談話|室|の|飾り棚|に|ある|中|の|一|つ|だ|ある|た|。	談話|室
ja_318	japanese	この短刀も談話室の飾り棚にある中の一つであった。	飾り棚	0.325	ja	False	この|短刀|も|談話|室|の|飾り棚|に|ある|中|の|一|つ|だ|ある|た|。	飾り棚
ja_319	japanese	久しぶりに一人になって、寝転んで本など見ていると、思いがけなく宿の主人が入って来て辞儀をした。	寝転んで	0.275	ja	False	久しい|ぶり|に|一人|に|なる|て|、|寝転ぶ|で|本|など|見る|て|いる|と|、|思いがける|ない|宿|の|主人|が|入る|て|来る|て|辞儀|を|する|た|。	寝転ぶ|で
ja_320	japanese	久しぶりに一人になって、寝転んで本など見ていると、思いがけなく宿の主人が入って来て辞儀をした。	思いがけなく	0.3	ja	False	久しい|ぶり|に|一人|に|なる|て|、|寝転ぶ|で|本|など|見る|て|いる|と|、|思いがける|ない|宿|の|主人|が|入る|て|来る|て|辞儀|を|する|た|。	思いがける|ない
ja_321	japanese	久しぶりに一人になって、寝転んで本など見ていると、思いがけなく宿の主人が入って来て辞儀をした。	辞儀	0.425	ja	False	久しい|ぶり|に|一人|に|なる|て|、|寝転ぶ|で|本|など|見る|て|いる|と|、|思いがける|ない|宿|の|主人|が|入る|て|来る|て|辞儀|を|する|た|。	辞儀
ja_322	japanese	リズとは対照的に純和風ないでたちであり、日本古来の文化にも詳しい。	対照的に	0.4	ja	False	リズ|と|は|対照|的|だ|純|和風|だ|いでたち|だ|ある|、|日本|古来|の|文化|に|も|詳しい|。	対照|的|だ
ja_323	japanese	リズとは対照的に純和風ないでたちであり、日本古来の文化にも詳しい。	純和風な	0.65	ja	False	リズ|と|は|対照|的|だ|純|和風|だ|いでたち|だ|ある|、|日本|古来|の|文化|に|も|詳しい|。	純|和風|だ
ja_324	japanese	リズとは対照的に純和風ないでたちであり、日本古来の文化にも詳しい。	いでたち	0.775	ja	False	リズ|と|は|対照|的|だ|純|和風|だ|いでたち|だ|ある|、|日本|古来|の|文化|に|も|詳しい|。	いでたち
ja_325	japanese	しかし、職場でのトラブルをきっかけに、仕事を無断で休みがちになり、解雇されてしまいました。	職場	0.125	ja	False	しかし|、|職場|で|の|トラブル|を|きっかけ|に|、|仕事|を|無断|で|休む|がち|だ|なる|、|解雇|する|れる|て|しまう|ます|た|。	職場
ja_326	japanese	しかし、職場でのトラブルをきっかけに、仕事を無断で休みがちになり、解雇されてしまいました。	無断で	0.25	ja	False	しかし|、|職場|で|の|トラブル|を|きっかけ|に|、|仕事|を|無断|で|休む|がち|だ|なる|、|解雇|する|れる|て|しまう|ます|た|。	無断|だ
ja_327	japanese	しかし、職場でのトラブルをきっかけに、仕事を無断で休みがちになり、解雇されてしまいました。	解雇されて	0.35	ja	False	しかし|、|職場|で|の|トラブル|を|きっかけ|に|、|仕事|を|無断|で|休む|がち|だ|なる|、|解雇|する|れる|て|しまう|ます|た|。	解雇|する|れる|て
ja_328	japanese	そうしてその洪水の中を異常に真剣な顔つきで、泳ぎまわっている青年男女の大群ではなかったろうか。	顔つき	0.45	ja	False	そう|する|て|その|洪水|の|中|を|異常|だ|真剣|だ|顔つき|だ|、|泳ぎまわる|て|いる|青年|男女|の|大群|で|は|ない|た|か|。	顔つき
ja_329	japanese	そうしてその洪水の中を異常に真剣な顔つきで、泳ぎまわっている青年男女の大群ではなかったろうか。	泳ぎまわって	0.375	ja	False	そう|する|て|その|洪水|の|中|を|異常|だ|真剣|だ|顔つき|だ|、|泳ぎまわる|て|いる|青年|男女|の|大群|で|は|ない|た|か|。	泳ぎまわる|て
ja_330	japanese	そうしてその洪水の中を異常に真剣な顔つきで、泳ぎまわっている青年男女の大群ではなかったろうか。	大群	0.4	ja	False	そう|する|て|その|洪水|の|中|を|異常|だ|真剣|だ|顔つき|だ|、|泳ぎまわる|て|いる|青年|男女|の|大群|で|は|ない|た|か|。	大群
ja_331	japanese	また、気圧の関係でボールのスピードや飛距離が変わり、感覚のずれを口にする日本代表選手もいた。	飛距離	0.35	ja	False	また|、|気圧|の|関係|で|ボール|の|スピード|や|飛|距離|が|変わる|、|感覚|の|ずれ|を|口|に|する|日本|代表|選手|も|いる|た|。	飛|距離
ja_332	japanese	また、気圧の関係でボールのスピードや飛距離が変わり、感覚のずれを口にする日本代表選手もいた。	ずれ	0.325	ja	False	また|、|気圧|の|関係|で|ボール|の|スピード|や|飛|距離|が|変わる|、|感覚|の|ずれ|を|口|に|する|日本|代表|選手|も|いる|た|。	ずれ
ja_333	japanese	また、気圧の関係でボールのスピードや飛距離が変わり、感覚のずれを口にする日本代表選手もいた。	口にする	0.25	ja	False	また|、|気圧|の|関係|で|ボール|の|スピード|や|飛|距離|が|変わる|、|感覚|の|ずれ|を|口|に|する|日本|代表|選手|も|いる|た|。	口|に|する
ja_334	japanese	そのような問題点はあったにせよ彼らはこの案を受け入れた。	にせよ	0.475	ja	False	その|よう|だ|問題|点|は|ある|た|に|する|彼|ら|は|この|案|を|受け入れる|た|。	に|する
ja_335	japanese	そのような問題点はあったにせよ彼らはこの案を受け入れた。	案	0.25	ja	False	その|よう|だ|問題|点|は|ある|た|に|する|彼|ら|は|この|案|を|受け入れる|た|。	案
ja_336	japanese	そのような問題点はあったにせよ彼らはこの案を受け入れた。	受け入れた	0.15	ja	False	その|よう|だ|問題|点|は|ある|た|に|する|彼|ら|は|この|案|を|受け入れる|た|。	受け入れる|た
ja_337	japanese	なぜ、古代において女性がこのように力強く活躍したのであろうか？	古代	0.2	ja	False	なぜ|、|古代|に|おく|て|女性|が|この|よう|だ|力強い|活躍|する|た|の|だ|ある|か|？	古代
ja_338	japanese	なぜ、古代において女性がこのように力強く活躍したのであろうか？	力強く	0.125	ja	False	なぜ|、|古代|に|おく|て|女性|が|この|よう|だ|力強い|活躍|する|た|の|だ|ある|か|？	力強い
ja_339	japanese	なぜ、古代において女性がこのように力強く活躍したのであろうか？	活躍した	0.15	ja	False	なぜ|、|古代|に|おく|て|女性|が|この|よう|だ|力強い|活躍|する|た|の|だ|ある|か|？	活躍|する|た
ja_340	japanese	大学卒業後一旦地元に戻り、他の仕事をしながら機会を伺う。	一旦	0.175	ja	False	大学|卒業|後|一旦|地元|に|戻る|、|他|の|仕事|を|する|ながら|機会|を|伺う|。	一旦
ja_341	japanese	大学卒業後一旦地元に戻り、他の仕事をしながら機会を伺う。	地元	0.1	ja	False	大学|卒業|後|一旦|地元|に|戻る|、|他|の|仕事|を|する|ながら|機会|を|伺う|。	地元
ja_342	japanese	大学卒業後一旦地元に戻り、他の仕事をしながら機会を伺う。	伺う	0.275	ja	False	大学|卒業|後|一旦|地元|に|戻る|、|他|の|仕事|を|する|ながら|機会|を|伺う|。	伺う
ja_343	japanese	これからも「教える、教えられるフラットな関係」で、お互いを尊重しあう関係づくりが重要であると感じています。	フラットな	0.2	ja	False	これ|から|も|「|教える|、|教える|られる|フラット|だ|関係|」|で|、|お|互い|を|尊重|する|あう|関係|つくり|が|重要|だ|ある|と|感ずる|て|いる|ます|。	フラット|だ
ja_344	japanese	これからも「教える、教えられるフラットな関係」で、お互いを尊重しあう関係づくりが重要であると感じています。	尊重し	0.225	ja	False	これ|から|も|「|教える|、|教える|られる|フラット|だ|関係|」|で|、|お|互い|を|尊重|する|あう|関係|つくり|が|重要|だ|ある|と|感ずる|て|いる|ます|。	尊重|する
ja_345	japanese	これからも「教える、教えられるフラットな関係」で、お互いを尊重しあう関係づくりが重要であると感じています。	関係づくり	0.2	ja	False	これ|から|も|「|教える|、|教える|られる|フラット|だ|関係|」|で|、|お|互い|を|尊重|する|あう|関係|つくり|が|重要|だ|ある|と|感ずる|て|いる|ます|。	関係|つくり
ja_346	japanese	特に、依存症に陥っている場合は、本人の意思や家族の努力だけで解決するのは困難です。	依存症	0.425	ja	False	特に|、|依存|症|に|陥る|て|いる|場合|は|、|本人|の|意思|や|家族|の|努力|だけ|で|解決|する|の|は|困難|です|。	依存|症
ja_347	japanese	特に、依存症に陥っている場合は、本人の意思や家族の努力だけで解決するのは困難です。	陥って	0.45	ja	False	特に|、|依存|症|に|陥る|て|いる|場合|は|、|本人|の|意思|や|家族|の|努力|だけ|で|解決|する|の|は|困難|です|。	陥る|て
ja_348	japanese	特に、依存症に陥っている場合は、本人の意思や家族の努力だけで解決するのは困難です。	意思	0.225	ja	False	特に|、|依存|症|に|陥る|て|いる|場合|は|、|本人|の|意思|や|家族|の|努力|だけ|で|解決|する|の|は|困難|です|。	意思
ja_349	japanese	ここでは通常、広告やリンクについてより詳細に書かれたコンテンツが表示される。	通常	0.1	ja	False	ここ|で|は|通常|、|広告|や|リンク|に|つく|て|より|詳細|に|書く|れる|た|コンテンツ|が|表示|する|れる|。	通常
ja_350	japanese	ここでは通常、広告やリンクについてより詳細に書かれたコンテンツが表示される。	詳細に	0.125	ja	False	ここ|で|は|通常|、|広告|や|リンク|に|つく|て|より|詳細|に|書く|れる|た|コンテンツ|が|表示|する|れる|。	詳細|だ
ja_351	japanese	ここでは通常、広告やリンクについてより詳細に書かれたコンテンツが表示される。	コンテンツ	0.0	ja	False	ここ|で|は|通常|、|広告|や|リンク|に|つく|て|より|詳細|に|書く|れる|た|コンテンツ|が|表示|する|れる|。	コンテンツ
ja_352	japanese	神石地区の中心部と集落とを結ぶ県道の拡幅整備を県に要望したが、通行台数が見込めないことから望み薄との状況であった。	集落	0.425	ja	False	神石|地区|の|中心|部|と|集落|と|を|結ぶ|県道|の|拡幅|整備|を|県|に|要望|する|た|が|、|通行|台数|が|見込める|ない|こと|から|望み薄|と|の|状況|だ|ある|た|。	集落
ja_353	japanese	神石地区の中心部と集落とを結ぶ県道の拡幅整備を県に要望したが、通行台数が見込めないことから望み薄との状況であった。	見込めない	0.3	ja	False	神石|地区|の|中心|部|と|集落|と|を|結ぶ|県道|の|拡幅|整備|を|県|に|要望|する|た|が|、|通行|台数|が|見込める|ない|こと|から|望み薄|と|の|状況|だ|ある|た|。	見込める|ない
ja_354	japanese	神石地区の中心部と集落とを結ぶ県道の拡幅整備を県に要望したが、通行台数が見込めないことから望み薄との状況であった。	望み薄	0.55	ja	False	神石|地区|の|中心|部|と|集落|と|を|結ぶ|県道|の|拡幅|整備|を|県|に|要望|する|た|が|、|通行|台数|が|見込める|ない|こと|から|望み薄|と|の|状況|だ|ある|た|。	望み薄
ja_355	japanese	町に足を踏み入れながら、ふっとそんな言葉が浮んで来た。	足を踏み入れ	0.35	ja	False	町|に|足|を|踏み入れる|ながら|、|ふっ|と|そんな|言葉|が|浮ぶ|で|来る|た|。	足|を|踏み入れる
ja_356	japanese	町に足を踏み入れながら、ふっとそんな言葉が浮んで来た。	ふっと	0.6	ja	False	町|に|足|を|踏み入れる|ながら|、|ふっ|と|そんな|言葉|が|浮ぶ|で|来る|た|。	ふっ|と
ja_357	japanese	町に足を踏み入れながら、ふっとそんな言葉が浮んで来た。	浮んで	0.15	ja	False	町|に|足|を|踏み入れる|ながら|、|ふっ|と|そんな|言葉|が|浮ぶ|で|来る|た|。	浮ぶ|で
ja_358	japanese	建築家たちのなすべきことは、ランファンの意図したデザインの壮大な仕上げをすることであると考えられた。	なすべき	0.375	ja	False	建築|家|たち|の|なす|べし|こと|は|、|ラン|ファン|の|意図|する|た|デザイン|の|壮大|だ|仕上げ|を|する|こと|だ|ある|と|考える|られる|た|。	なす|べし
ja_359	japanese	建築家たちのなすべきことは、ランファンの意図したデザインの壮大な仕上げをすることであると考えられた。	意図した	0.35	ja	False	建築|家|たち|の|なす|べし|こと|は|、|ラン|ファン|の|意図|する|た|デザイン|の|壮大|だ|仕上げ|を|する|こと|だ|ある|と|考える|られる|た|。	意図|する|た
ja_360	japanese	建築家たちのなすべきことは、ランファンの意図したデザインの壮大な仕上げをすることであると考えられた。	壮大な	0.425	ja	False	建築|家|たち|の|なす|べし|こと|は|、|ラン|ファン|の|意図|する|た|デザイン|の|壮大|だ|仕上げ|を|する|こと|だ|ある|と|考える|られる|た|。	壮大|だ
ja_361	japanese	喉は白く、腹部は汚白色で脇にかけて茶色くなり、胸に黒い斑点がある。	腹部	0.45	ja	False	喉|は|白い|、|腹部|は|汚|白色|で|脇|に|かける|て|茶色い|なる|、|胸|に|黒い|斑点|が|ある|。	腹部
ja_362	japanese	喉は白く、腹部は汚白色で脇にかけて茶色くなり、胸に黒い斑点がある。	汚白色	0.5	ja	False	喉|は|白い|、|腹部|は|汚|白色|で|脇|に|かける|て|茶色い|なる|、|胸|に|黒い|斑点|が|ある|。	汚|白色
ja_363	japanese	喉は白く、腹部は汚白色で脇にかけて茶色くなり、胸に黒い斑点がある。	斑点	0.85	ja	False	喉|は|白い|、|腹部|は|汚|白色|で|脇|に|かける|て|茶色い|なる|、|胸|に|黒い|斑点|が|ある|。	斑点
ja_364	japanese	その他に所有している武器はプレイヤーの馬に保管し、プレイヤーと馬とのつながりを強化する方法になった。	所有して	0.325	ja	False	その|他|に|所有|する|て|いる|武器|は|プレイヤー|の|馬|に|保管|する|、|プレイヤー|と|馬|と|の|つながり|を|強化|する|方法|に|なる|た|。	所有|する|て
ja_365	japanese	その他に所有している武器はプレイヤーの馬に保管し、プレイヤーと馬とのつながりを強化する方法になった。	つながり	0.125	ja	False	その|他|に|所有|する|て|いる|武器|は|プレイヤー|の|馬|に|保管|する|、|プレイヤー|と|馬|と|の|つながり|を|強化|する|方法|に|なる|た|。	つながり
ja_366	japanese	その他に所有している武器はプレイヤーの馬に保管し、プレイヤーと馬とのつながりを強化する方法になった。	強化する	0.15	ja	False	その|他|に|所有|する|て|いる|武器|は|プレイヤー|の|馬|に|保管|する|、|プレイヤー|と|馬|と|の|つながり|を|強化|する|方法|に|なる|た|。	強化|する
ja_367	japanese	ジャケットにチノという黒尽くめの格好をしていつも教会にいるものの、教会関係者ではない。	チノ	0.525	ja	False	ジャケット|に|チノ|と|いう|黒|尽くめ|の|格好|を|する|て|いつ|も|教会|に|いる|もの|の|、|教会|関係|者|だ|は|ない|。	チノ
ja_368	japanese	ジャケットにチノという黒尽くめの格好をしていつも教会にいるものの、教会関係者ではない。	黒尽くめ	0.65	ja	False	ジャケット|に|チノ|と|いう|黒|尽くめ|の|格好|を|する|て|いつ|も|教会|に|いる|もの|の|、|教会|関係|者|だ|は|ない|。	黒|尽くめ
ja_369	japanese	ジャケットにチノという黒尽くめの格好をしていつも教会にいるものの、教会関係者ではない。	格好	0.3	ja	False	ジャケット|に|チノ|と|いう|黒|尽くめ|の|格好|を|する|て|いつ|も|教会|に|いる|もの|の|、|教会|関係|者|だ|は|ない|。	格好
ja_370	japanese	敢えて典型的なアイドル路線とも言えるこの曲が選ばれることになった。	敢えて	0.55	ja	False	敢えて|典型|的|だ|アイドル|路線|と|も|言える|この|曲|が|選ぶ|れる|こと|に|なる|た|。	敢えて
ja_371	japanese	敢えて典型的なアイドル路線とも言えるこの曲が選ばれることになった。	典型的な	0.35	ja	False	敢えて|典型|的|だ|アイドル|路線|と|も|言える|この|曲|が|選ぶ|れる|こと|に|なる|た|。	典型|的|だ
ja_372	japanese	敢えて典型的なアイドル路線とも言えるこの曲が選ばれることになった。	アイドル路線	0.35	ja	False	敢えて|典型|的|だ|アイドル|路線|と|も|言える|この|曲|が|選ぶ|れる|こと|に|なる|た|。	アイドル|路線
ja_373	japanese	総延長550kmにもおよぶ坑道から鉱石を運び出すトロッコ軌道をめぐらせ、地下1,000mの奥底へとつながっています。	坑道	0.725	ja	False	総|延長|550|km|に|も|およぶ|坑道|から|鉱石|を|運び出す|トロッコ|軌道|を|めぐる|せる|、|地下|1|,|000|m|の|奥底|へ|と|つながる|て|いる|ます|。	坑道
ja_374	japanese	総延長550kmにもおよぶ坑道から鉱石を運び出すトロッコ軌道をめぐらせ、地下1,000mの奥底へとつながっています。	トロッコ	0.375	ja	False	総|延長|550|km|に|も|およぶ|坑道|から|鉱石|を|運び出す|トロッコ|軌道|を|めぐる|せる|、|地下|1|,|000|m|の|奥底|へ|と|つながる|て|いる|ます|。	トロッコ
ja_375	japanese	総延長550kmにもおよぶ坑道から鉱石を運び出すトロッコ軌道をめぐらせ、地下1,000mの奥底へとつながっています。	軌道	0.525	ja	False	総|延長|550|km|に|も|およぶ|坑道|から|鉱石|を|運び出す|トロッコ|軌道|を|めぐる|せる|、|地下|1|,|000|m|の|奥底|へ|と|つながる|て|いる|ます|。	軌道
ja_376	japanese	この地域のブドウ栽培に関する初の言及は12世紀に遡る。	栽培	0.6	ja	False	この|地域|の|ブドウ|栽培|に|関する|初|の|言及|は|12|世紀|に|遡る|。	栽培
ja_377	japanese	この地域のブドウ栽培に関する初の言及は12世紀に遡る。	言及	0.4	ja	False	この|地域|の|ブドウ|栽培|に|関する|初|の|言及|は|12|世紀|に|遡る|。	言及
ja_378	japanese	この地域のブドウ栽培に関する初の言及は12世紀に遡る。	遡る	0.575	ja	False	この|地域|の|ブドウ|栽培|に|関する|初|の|言及|は|12|世紀|に|遡る|。	遡る
ja_379	japanese	皮膚だけでなく、かなり深く切り、血の量も相当で、すぐ病院に行っている。	皮膚	0.175	ja	False	皮膚|だけ|だ|ない|、|かなり|深い|切る|、|血|の|量|も|相当|だ|、|すぐ|病院|に|行く|て|いる|。	皮膚
ja_380	japanese	皮膚だけでなく、かなり深く切り、血の量も相当で、すぐ病院に行っている。	切り	0.125	ja	False	皮膚|だけ|だ|ない|、|かなり|深い|切る|、|血|の|量|も|相当|だ|、|すぐ|病院|に|行く|て|いる|。	切り
ja_381	japanese	皮膚だけでなく、かなり深く切り、血の量も相当で、すぐ病院に行っている。	相当で	0.275	ja	False	皮膚|だけ|だ|ない|、|かなり|深い|切る|、|血|の|量|も|相当|だ|、|すぐ|病院|に|行く|て|いる|。	相当|だ
ja_382	japanese	直径4cm未満のものは子供の周りに置かないようにしましょう。	直径	0.375	ja	False	直径|4|cm|未満|の|もの|は|子供|の|周り|に|置く|ない|よう|だ|する|ます|。	直径
ja_383	japanese	直径4cm未満のものは子供の周りに置かないようにしましょう。	未満の	0.125	ja	False	直径|4|cm|未満|の|もの|は|子供|の|周り|に|置く|ない|よう|だ|する|ます|。	未満|の
ja_384	japanese	直径4cm未満のものは子供の周りに置かないようにしましょう。	周り	0.1	ja	False	直径|4|cm|未満|の|もの|は|子供|の|周り|に|置く|ない|よう|だ|する|ます|。	周り
ja_385	japanese	医療機関の受診に先立って居場所を利用することができる。	医療機関	0.225	ja	False	医療|機関|の|受診|に|先立つ|て|居る|場所|を|利用|する|こと|が|できる|。	医療|機関
ja_386	japanese	医療機関の受診に先立って居場所を利用することができる。	に先立って	0.3	ja	False	医療|機関|の|受診|に|先立つ|て|居る|場所|を|利用|する|こと|が|できる|。	に|先立つ|て
ja_387	japanese	医療機関の受診に先立って居場所を利用することができる。	利用する	0.075	ja	False	医療|機関|の|受診|に|先立つ|て|居る|場所|を|利用|する|こと|が|できる|。	利用|する
ja_388	japanese	追手が来るという不安が次第にはっきりした形をとって胸の中に今拡がり始めたのである。	追手	0.45	ja	False	追手|が|来る|と|いう|不安|が|次第|に|はっきり|する|た|形|を|とる|て|胸|の|中|に|今|拡がる|始める|た|の|だ|ある|。	追手
ja_389	japanese	追手が来るという不安が次第にはっきりした形をとって胸の中に今拡がり始めたのである。	次第に	0.25	ja	False	追手|が|来る|と|いう|不安|が|次第|に|はっきり|する|た|形|を|とる|て|胸|の|中|に|今|拡がる|始める|た|の|だ|ある|。	次第|に
ja_390	japanese	追手が来るという不安が次第にはっきりした形をとって胸の中に今拡がり始めたのである。	はっきりした	0.15	ja	False	追手|が|来る|と|いう|不安|が|次第|に|はっきり|する|た|形|を|とる|て|胸|の|中|に|今|拡がる|始める|た|の|だ|ある|。	はっきり|する|た
ja_391	japanese	下積み時代は実家からの仕送りがあったためバイトは小遣い稼ぎ程度で、明治記念館の結婚式場での配膳などをしていた。	下積み	0.525	ja	False	下積み|時代|は|実家|から|の|仕送り|が|ある|た|ため|バイト|は|小遣い|稼ぎ|程度|で|、|明治|記念|館|の|結婚|式場|で|の|配膳|など|を|する|て|いる|た|。	下積み
ja_392	japanese	下積み時代は実家からの仕送りがあったためバイトは小遣い稼ぎ程度で、明治記念館の結婚式場での配膳などをしていた。	仕送り	0.375	ja	False	下積み|時代|は|実家|から|の|仕送り|が|ある|た|ため|バイト|は|小遣い|稼ぎ|程度|で|、|明治|記念|館|の|結婚|式場|で|の|配膳|など|を|する|て|いる|た|。	仕送り
ja_393	japanese	下積み時代は実家からの仕送りがあったためバイトは小遣い稼ぎ程度で、明治記念館の結婚式場での配膳などをしていた。	配膳	0.7	ja	False	下積み|時代|は|実家|から|の|仕送り|が|ある|た|ため|バイト|は|小遣い|稼ぎ|程度|で|、|明治|記念|館|の|結婚|式場|で|の|配膳|など|を|する|て|いる|た|。	配膳
ja_394	japanese	また、年を重ねると、いくつもの病気を抱え、何種類も薬を飲んでいる人も少なくありません。	年を重ねる	0.25	ja	False	また|、|年|を|重ねる|と|、|いく|つ|も|の|病気|を|抱える|、|何|種類|も|薬|を|飲む|で|いる|人|も|少ない|ある|ます|ぬ|。	年|を|重ねる
ja_395	japanese	また、年を重ねると、いくつもの病気を抱え、何種類も薬を飲んでいる人も少なくありません。	いくつもの	0.175	ja	False	また|、|年|を|重ねる|と|、|いく|つ|も|の|病気|を|抱える|、|何|種類|も|薬|を|飲む|で|いる|人|も|少ない|ある|ます|ぬ|。	いく|つ|も|の
ja_396	japanese	また、年を重ねると、いくつもの病気を抱え、何種類も薬を飲んでいる人も少なくありません。	抱え	0.275	ja	False	また|、|年|を|重ねる|と|、|いく|つ|も|の|病気|を|抱える|、|何|種類|も|薬|を|飲む|で|いる|人|も|少ない|ある|ます|ぬ|。	抱え
